sentence,intent,category
"아이라이너, 어떤 것들이 있나요?",제품종류 추가 요청,화장품
펜슬 혹시 워터프루프 기능이 있나요?,제품 기능 문의,화장품
혹시 카키나 브라운 컬러 펜슬 있나요?,제품색상 추가 요청,화장품
브라운 컬러 펜슬 주세요,결제요청,화장품
아들이 여드름이 심하게 났는데 어떤 걸 써야 할까요?,효과별 제품 추천,화장품
케어존이 뭔가요?,브랜드 문의,화장품
스킨로션 세트로 하나만 주세요,결제요청,화장품
스킨로션 세트 얼마인가요?,가격 문의,화장품
선크림 어디 있어요?,제품 위치 문의,화장품
평상시 말고 물놀이 가서 바를 거예요,효과별 제품 추천,화장품
이 제품은 얼마예요?,가격 문의,화장품
쿠션 있어요?,재고 문의,화장품
저한테 맞는 색상이 어떤 거예요?,효과별 제품 추천,화장품
제품 한 번 발라 봐도 되나요?,샘플 문의요청,화장품
잡티 커버가 더 잘 되는 제품 있어요?,효과별 제품 추천,화장품
이 제품은 얼마예요?,가격 문의,화장품
지금 할인 행사기간 맞죠?,할인행사기간,화장품
파운데이션은 어디에 있나요?,제품 위치 문의,화장품
21호 제품 재고 남아있나요?,재고 문의,화장품
아이섀도는 어디에 있나요?,제품 위치 문의,화장품
35번 제품이랑 같이 계산해주세요,결제요청,화장품
립글로스나 틴트 좀 보여주세요,재고 문의,화장품
네 한 번 발색 테스트 해볼게요,샘플 문의요청,화장품
이 컬러 제품으로 주세요,결제요청,화장품
이 제품 환불 될까요?,환불 문의,화장품
같은 제품으로 교환해야 하나요?,교환반품 문의,화장품
이 립 제품 색상은 이게 다예요?,제품색상 추가 요청,화장품
지성피부에 맞는 크림 추천해주세요,효과별 제품 추천,화장품
유분기가 아예 없는 수분크림도 있을까요?,효과별 제품 추천,화장품
이 제품 테스트해보고 싶어요,샘플 문의요청,화장품
이 제품 구입하면 사은품도 있나요?,증정품 문의,화장품
포인트로 구매할 수 있나요?,포인트 결제 문의,화장품
저 화장품 좀 추천 부탁드려요,제품추천 요청,화장품
젤 형태의 에센스는 처음 보는데요?,사용방법 문의,화장품
냄새도 좋은데 무엇이 포함되어있나요?,성분,화장품
피부에 바를 건데 스킨 1통에 얼마인가요?,가격 문의,화장품
멤버십 할인되나요?,회원혜택 문의,화장품
멤버십 할인과 쿠폰 할인 중복되나요?,중복 할인 여부 문의,화장품
여기 몇 시까지 영업하나요?,문닫는 시간 문의,화장품
여기 전화번호가 어떻게 되나요?,매장 전화번호,화장품
크림 사려고 하는데요,제품추천 요청,화장품
이 제품은 좀 끈적거리는데요,효과별 제품 추천,화장품
남성용 선크림 있나요?,재고 문의,화장품
이 제품 사용해볼 수 있나요?,샘플 문의요청,화장품
이 제품으로 할게요,결제요청,화장품
더블 웨어 파운데이션 색상 좀 보러 왔어요,제품추천 요청,화장품
여기 이 제품 새 제품 있나요?,재고 문의,화장품
혹시 남성용 화장품 추천해주실 수 있나요?,성별 제품 문의,화장품
네 어떤 제품이 좋을까요?,제품추천 요청,화장품
저 립스틱 사려고 하는데 색깔 좀 추천해주세요,효과별 제품 추천,화장품
한 번 테스트 해 봐도 괜찮은가요?,샘플 문의요청,화장품
이쁘네요 근데 좀 더 촉촉했으면 좋겠어요,효과별 제품 추천,화장품
네 그 제품으로 주세요,결제요청,화장품
현금 영수증 해주세요,현금영수증 요청,화장품
틴트 추천 부탁해요,제품추천 요청,화장품
저랑 어울려 보이나요?,적합 여부 문의,화장품
이 제품으로 살게요,결제요청,화장품
남성용 올인원 있어요?,재고 문의,화장품
제 피부가 민감성인데 맞는 걸 추천해 주세요,제품추천 요청,화장품
이니스프리는 향이 어떤가요?,효과 문의,화장품
이 제품으로 선물포장 부탁해요,선물 포장 요청,화장품
세안 비누 있나요?,재고 문의,화장품
클렌징 제품 좀 볼게요,제품추천 요청,화장품
티트리 제품으로 주세요,결제요청,화장품
파운데이션을 좀 볼 수 있을까요?,제품추천 요청,화장품
제가 심한 건성인데 많이 촉촉한 제품인가요?,효과 문의,화장품
네 그럼 두 개 사려는데 포인트로도 일부 결제 가능한가요?,포인트 결제 문의,화장품
스킨로션 올인원 제품 있을까요?,재고 문의,화장품
냄새가 마음에 안 드네요,제품종류 추가 요청,화장품
샘플도 챙겨주시나요,샘플 문의요청,화장품
립스틱 좀 선물하려고 하는데요,선물용 추천,화장품
블러셔 어디에 있나요?,제품 위치 문의,화장품
제가 웜톤인데 이 컬러가 잘 어울릴까요?,적합 여부 문의,화장품
이 제품 가루날림이 심한가요?,부작용 문의,화장품
브러시는 따로 구입해야 하나요?,세트상품 구성,화장품
네 같이 구매할게요,결제요청,화장품
선크림 추천해주세요,제품추천 요청,화장품
이 제품은 많이 번들거리지 않나요?,부작용 문의,화장품
이거 하나랑 쿠션 팩트 21호 리필 주세요,결제요청,화장품
현금 영수증 되죠?,현금영수증 발급문의,화장품
브러시 어디 있어요?,제품 위치 문의,화장품
파데 브러시는 얼마예요?,가격 문의,화장품
브러시 세척은 어떻게 해요?,사용방법 문의,화장품
한 번 사용하면 환불이 되지 않죠?,환불 문의,화장품
포인트로 결제할 수 있어요?,포인트 결제 문의,화장품
파운데이션 구매하려고 하는데 추천해주세요,제품추천 요청,화장품
이 제품은 얼마인가요?,가격 문의,화장품
제품 테스트 가능한가요?,샘플 문의요청,화장품
클렌징 폼을 사려고 하는데 세면이 잘 되는 클렌징 폼이 있나요?,재고 문의,화장품
이 제품 가격은 얼마인가요?,가격 문의,화장품
각질제거 제품도 있나요?,재고 문의,화장품
클렌징 폼 하나 각질제거제 하나 카드로 가능한가요?,카드결제 문의,화장품
카드로 결제해주세요,카드결제,화장품
이 선크림 있나요?,재고 문의,화장품
어떤 행사요?,할인 이유 문의,화장품
이 선크림은 얼마예요?,가격 문의,화장품
현금 결제 부탁드릴게요,결제요청,화장품
현금 영수증 끊어주세요,현금영수증 요청,화장품
아이라이너 어느 쪽에 있나요?,제품 위치 문의,화장품
이 제품 갈색 있나요?,제품색상 추가 요청,화장품
두 가지 중 더 자연스러운 건 무엇인가요?,제품 비교,화장품
두 개 사면 사은품이 무엇인가요?,증정품 문의,화장품
포인트도 적립되나요,포인트 적립 여부 문의,화장품
화장품 추천 좀 해주세요,제품추천 요청,화장품
기초 라인을 찾고 있어요,제품추천 요청,화장품
유명 연예인이 선전한 것인가요?,연예인 화장품 문의,화장품
제 피부 타입은 건성이에요,피부 타입별 제품,화장품
계산 해주세요,결제요청,화장품
립 라이너 펜슬형 있나요?,재고 문의,화장품
12호 보다 더 짙은 색이면 좋겠는데요,제품색상 추가 요청,화장품
언제 입고되나요?,입고 문의,화장품
그럼 이 립밤 하나만 주세요,결제요청,화장품
혹시 피부 진정을 위해 쓸 만한 앰풀이 있나요?,효과별 제품 추천,화장품
민감성 피부인데 괜찮을까요?,부작용 문의,화장품
어떻게 사용하면 되나요?,사용방법 문의,화장품
그럼 이걸로 하나 주세요,결제요청,화장품
파운데이션 제품들은 어느 쪽에 있나요?,제품 위치 문의,화장품
저번에 썼던 제품은 훨씬 촉촉했는데 이 제품은 건조하네요?,효과 문의,화장품
요새는 어떤 색상의 섀도가 유행인가요?,인기제품 문의,화장품
이 섀도와 어울릴 만한 립 제품을 추천해 주실 수 있나요?,조합 제품 추천,화장품
할인 상품도 포인트 적립이 되나요?,포인트 적립 여부 문의,화장품
안녕하세요 기초 제품 좀 보려는데요,제품추천 요청,화장품
좀 유분기 적은 건 없나요 제가 지성피부라서,피부 타입별 제품,화장품
한 번 발라봐도 될까요?,샘플 문의요청,화장품
로션이랑 스킨 세트로 하면 저렴한가요?,세트가격 문의,화장품
세트로 카드 결제할게요,결제요청,화장품
색조 화장품은 여기 진열된 게 전부인가요?,제품종류 추가 요청,화장품
테스트해볼 수 있나요?,샘플 문의요청,화장품
에센스 제품은 어느 쪽에 있지요?,제품 위치 문의,화장품
어머니께 선물할 건데 에센스 좀 추천해 주세요,선물용 추천,화장품
이 제품은 가격대가 어떻게 되죠?,가격 문의,화장품
같은 라인 스킨로션도 있어요?,제품종류 추가 요청,화장품
에이 설루션 아크네 클리어 리페어 커버 팩트 있나요?,재고 문의,화장품
제가 평소에 21호를 쓰는데 이 제품은 좀 밝게 나왔다고 해서요,효과 문의,화장품
혹시 테스터가 있나요?,샘플 문의요청,화장품
계산해 주시고 포인트 차감해서 계산 부탁드릴게요,포인트 결제,화장품
부모님 선물 사고 싶은데 추천해주실 수 있나요?,선물용 추천,화장품
가격은 얼마나 하나요?,가격 문의,화장품
이 제품으로 할게요 포장해주세요,결제요청,화장품
립스틱 색 좀 추천해주실 수 있나요?,효과별 제품 추천,화장품
레드 컬러 몇 개 추천해주세요,제품색상 추가 요청,화장품
테스트해볼 수 있나요?,샘플 문의요청,화장품
아이라이너 사려고 하는데요,제품추천 요청,화장품
안 번지는 제품 추천 부탁드려요,효과별 제품 추천,화장품
그 제품 블랙으로 주세요,제품색상 추가 요청,화장품
세일 중인 팩트가 있나요,할인제품 문의,화장품
결제해주세요,결제요청,화장품
클렌징 오일 어떤 거 있나요?,제품추천 요청,화장품
제가 피부가 좀 예민한데 어떤 걸 써야 할까요,피부 타입별 제품,화장품
선크림은 어디 있나요?,제품 위치 문의,화장품
네 테스트해볼게요,샘플 문의요청,화장품
로션을 사려고 하는데요,제품추천 요청,화장품
스킨도 있나요?,제품종류 추가 요청,화장품
스킨 로션 세트로 주세요,결제요청,화장품
요즘 피부가 많이 건조한 게 뭐가 좋을까요?,효과별 제품 추천,화장품
덜 기름진 제품 있을까요?,효과별 제품 추천,화장품
얼굴 말고 몸에 발라도 되나요?,사용방법 문의,화장품
두 개 같이 사면 혜택이 있나요?,할인 여부 문의,화장품
멤버십 가입은 지금 할 수 있나요?,회원 가입 요청,화장품
여드름 피부에 좋은 화장품 있나요?,피부 타입별 제품,화장품
발라봐도 될까요?,샘플 문의요청,화장품
이 제품으로 주세요,결제요청,화장품
파운데이션 사려고 하는데요,제품추천 요청,화장품
어떤 톤을 선택해야 될지 잘 모르겠어요,효과별 제품 추천,화장품
제가 많이 건조한 편인데 써도 괜찮을까요?,부작용 문의,화장품
할인 쿠폰 사용 가능한가요?,쿠폰결제 문의,화장품
요즘 젤 잘 나가는 영양크림이 뭔가요?,인기제품 문의,화장품
제 피부가 건성인데 저한테도 맞을까요?,부작용 문의,화장품
다른 거 더 추천해 주실 건 없나요?,제품추천 요청,화장품
이 제품도 같이 살게요,결제요청,화장품
헤어스프레이도 있나요?,재고 문의,화장품
이거 지속시간이 얼마나 되죠?,효과 문의,화장품
바르면 피부색이 하얗게 되나요?,효과 문의,화장품
선크림을 살려고 하는데요,제품추천 요청,화장품
한 번 발라봐도 되나요?,샘플 문의요청,화장품
이 제품으로 할게요,결제요청,화장품
아직 멤버십 할인 진행하고 있나요?,할인행사기간,화장품
마스크팩은 몇 퍼센트 할인되나요?,할인율 문의,화장품
그럼 립 제품은 할인받을 수 있는 거죠?,할인 여부 문의,화장품
소꼬리는 더 없나요?,재고 문의,정육점
불고기용은 총 몇 개 있어요?,재고 문의,정육점
삼겹살이랑 다른 종류는 없나요?,재고 문의,정육점
냉동 고기 남은 거 있나요?,재고 문의,정육점
전단지 하나 얻을 수 있나요?,전단지 요청,정육점
