sentence,intent,category
할인쿠폰이 있는데 사용가능한가요?,할인쿠폰사용,배달음식점
선결제하고 문앞에 두고 가주실 수 있나요?,선결제문의,배달음식점
짜장면 한그릇에 얼마인가요?,가격문의,배달음식점
어린아이가 한그릇 다 먹을 수 있나요?,양에대한질문,배달음식점
그럼 곱배기는 가격이 얼마가 추가되나요?,메뉴교환시추가가격문의,배달음식점
그럼 기본하나 곱배기하나 가져다 주세요,식사배달요청,배달음식점
카드는 가능하죠?,결제방식선택,배달음식점
지금 배달 되나요?,배달가능문의,배달음식점
세트로 시키면 서비스로 오는 게 있나요?,세트메뉴서비스문의,배달음식점
짜장면 곱배기로 가능할까요?,사이즈-업문의요청,배달음식점
짬뽕 국물을 따로 주실 수 있나요?,국물따로요청,배달음식점
배달 출발할 때 전화 주실 수 있나요?,배달출발도착알림요청,배달음식점
몇 시까지 주문가능한가요?,클로징시간문의,배달음식점
소스는 별도 구매인가요?,양념소스별도구매문의,배달음식점
직접 찾으러 가면 할인되나요?,포장시할인문의,배달음식점
토핑 추가 가능한가요?,특정재료첨삭요구,배달음식점
지금 주문하면 얼마나 걸리나요?,배달시간문의,배달음식점
탕수육세트에 자장면곱배기 추가되나요?,메뉴추가문의요청,배달음식점
단무지좀 많이 가져다 주실수 있을까요?,기본반찬요구,배달음식점
여기 무슨동인데 배달되겠죠?,배달장소범위문의,배달음식점
어린이 포크도 있나요?,수저요구,배달음식점
네네치킨이죠?,매장확인,배달음식점
양념반후라이드반 주문할께요,식사배달요청,배달음식점
주소는 서울시 성동구 성수동1가 99-99 1001입니다,주소지로배달요청,배달음식점
9시 넘었는데 지금도 배달 되나요?,배달가능문의,배달음식점
양념 치킨 1마리 주문이요,식사배달요청,배달음식점
현금으로 결제할께요,결제방식선택,배달음식점
현금 영수증도 해주세요,현금영수증발행요청,배달음식점
어떤 치킨이 가장 맛있나요?,베스트메뉴문의추천요청,배달음식점
후라이드 치킨 순살도 있나요?,메뉴문의,배달음식점
아이가 먹을만한 치킨 추천해주실 수 있나요?,취향에따른메뉴추천요구,배달음식점
팝콘치킨은 얼마죠?,가격문의,배달음식점
팝콘 치킨하고 후라이드 치킨 합해서 얼마죠?,가격문의,배달음식점
피자집이죠?,매장확인,배달음식점
빨리 먹을 수 있나요?,배달시간문의,배달음식점
콜라도 주시나요?,서비스문의,배달음식점
제일 큰 거로 한판 주세요,식사배달요청,배달음식점
가격은 얼마인가요?,가격문의,배달음식점
OO반점 맞나요?,매장확인,배달음식점
OO아파트 OO동 OO호에 짬뽕 하나 배달 되나요?,주소지로배달요청,배달음식점
짬뽕에 공기밥 추가할게요,메뉴추가문의요청,배달음식점
단무지 많이 주시고요,기본반찬요구,배달음식점
카드결제 하겠습니다,결제방식선택,배달음식점
지금 배달 되나요,배달가능문의,배달음식점
짬뽕이랑 깐풍기 배달해주세요.,식사배달요청,배달음식점
그러면 탕수육으로 주세요,식사배달요청,배달음식점
감사합니다. 카드결제 할게요.,결제방식선택,배달음식점
어느정도 걸릴가요?,배달시간문의,배달음식점
중국집인가요?,매장확인,배달음식점
짜장면 한그릇에 얼마에요?,가격문의,배달음식점
배달 가능한가요?,배달가능문의,배달음식점
대우아파트 1동 105호인데 배달이 얼마나 걸리나요?,배달시간문의,배달음식점
결제를 카드로 해도 될까요?,결제방식선택,배달음식점
슈프림 피자 미디움 사이즈 가격 알 수 있을까요?,가격문의,배달음식점
슈프림 피자 한판 주문할게요.,식사배달요청,배달음식점
어떤 종류 있나요?,음료주문,배달음식점
거기 중화방이죠?,매장확인,배달음식점
짜장면 하나 짬뽕 곱빼기 하나 탕수육 소자 하나 가져다주세요,식사배달요청,배달음식점
네 얼마인가요?,가격문의,배달음식점
현금영수증되나요?,현금영수증발행요청,배달음식점
치킨 주문을 하고 싶은데요.,식사배달요청,배달음식점
치킨 무 좀 더 갖다주시면 감사하겠습니다.,기본반찬요구,배달음식점
치킨배달 하려고 하는데요,식사배달요청,배달음식점
후라이드 한마리 양념 한마리 부탁드립니다,식사배달요청,배달음식점
그럼 총 얼마인가요?,가격문의,배달음식점
지금 치킨 시키면 얼마나 걸릴까요?,배달시간문의,배달음식점
저희 후라이트 한마리 주문할께요 ,식사배달요청,배달음식점
최대한 빨리 부탁드릴께요,배달시간요청,배달음식점
카드결제 하겠습니다 ,결제방식선택,배달음식점
허니콤보랑 레드콤보 주문시킬려고요,식사배달요청,배달음식점
 콜라 말고 사이다로 주세요,주문정정,배달음식점
그리고 저 감자튀김 쿠폰을 모아서 그런데 감자튀김도 같이 주실 수 있나요?,메뉴추가문의요청,배달음식점
저 방문해서 가져가겠습니다,방문포장문의요청,배달음식점
거기 성화루 맞죠?,매장확인,배달음식점
짜장면 한그릇에 얼마에요?,가격문의,배달음식점
그럼 짜장면 두그릇 시킬게요,식사배달요청,배달음식점
아 군만두도 하나 추가요,메뉴추가문의요청,배달음식점
성곡동도 배달되나요?,배달장소범위문의,배달음식점
지금 배달 가능한가요?,배달가능문의,배달음식점
후라이드 치킨 한마리랑 양념치킨 반마리 주문할거에요.,식사배달요청,배달음식점
가격이 어떻게 되죠?,가격문의,배달음식점
콜라 사이즈업하면 가격이 얼마나 추가되나요?,메뉴교환시추가가격문의,배달음식점
배달 시간은 얼마나 걸리나요?,배달시간문의,배달음식점
여기 삼성동 1번지 인데요,주소지로배달요청,배달음식점
간장치킨 한마리 하고 콜라 갖다주세요,식사배달요청,배달음식점
더 빨리는 안되나요?,배달시간요청,배달음식점
거기 중국집이죠?,매장확인,배달음식점
짜장면 하나요,식사배달요청,배달음식점
그럼 짜장면 하나랑 탕수육 하나요,식사배달요청,배달음식점
빨리 가져다 주세요,배달시간요청,배달음식점
포테이토피자 파티 사이즈로 주문할께요,식사배달요청,배달음식점
네 그리고 치즈랑 포테이토 추가토핑 해주세요,특정재료첨삭요구,배달음식점
네 샐러드 서비스 되나요?,서비스문의,배달음식점
1개만 주세요,기본반찬요구,배달음식점
볶음밥은 얼마인가요?,가격문의,배달음식점
짬뽕 국물도 같이 주시나요?,국물따로요청,배달음식점
그럼 볶음밥 하나랑 자장면 두개 배달해주세요,식사배달요청,배달음식점
카드 결제 되나요?,결제방식선택,배달음식점
후라이드 치킨 순살로도 가능한가요?,메뉴문의,배달음식점
콜라는 제공되나요?,서비스문의,배달음식점
그럼 순살 후라이드 치킨 1마리 배달해주세요,식사배달요청,배달음식점
치킨무 많이 가져다주세요,기본반찬요구,배달음식점
네네스노윙 주문할게요,식사배달요청,배달음식점
얼마나 걸릴까요?,배달시간문의,배달음식점
주문되나요?,배달가능문의,배달음식점
탕수육 소짜리는 얼마죠?,가격문의,배달음식점
네 그럼 짜장면 두개하고 탕수육 소짜리 주문할게요,식사배달요청,배달음식점
카드결제로 할게요,결제방식선택,배달음식점
여기 연세대학교 언더우드관 으로 배달 가능한가요?,배달장소범위문의,배달음식점
허니콤보 2개에 콜라 큰거 하나 추가해주세요,메뉴추가문의요청,배달음식점
아 그리고 저희 카드로 결제할께요,결제방식선택,배달음식점
그러면 계좌이체도 될까요?,결제방식선택,배달음식점
계좌불러주세요,계좌번호요청,배달음식점
프라이드 치킨 주문하려구요.,식사배달요청,배달음식점
프라이드 1마리 반도 가능할까요?,식사배달요청,배달음식점
네. 그러면 프라이드 2마리 부탁드립니다.,식사배달요청,배달음식점
네. 무우 좀 많이 주세요.,기본반찬요구,배달음식점
여기 중산동인데 배달되나요?,배달장소범위문의,배달음식점
바쁜가보네요,배달가능문의,배달음식점
양념치킨 1마리 가져다주세요,식사배달요청,배달음식점
카드로 결제할게요,결제방식선택,배달음식점
지금 배달 가능합니까?,배달가능문의,배달음식점
바베큐 치킨 한마리 간장치킨 한마리 가져다 주세요 ,식사배달요청,배달음식점
짜장면 1인분만 배달 가능 한가요?,1인분배달문의,배달음식점
배달료는 얼마인가요?,배달비문의,배달음식점
그럼 세트 2번에 짜장면 하나를 짬뽕으로 바꿔도 되나요?,세트메뉴중메뉴교환문의요청,배달음식점
배달은 얼마나 걸리나요?,배달시간문의,배달음식점
그럼 세트 2번에 콜라도 갖다주세요,메뉴추가문의요청,배달음식점
혹시 후기 이벤트 아직도 진행하시나요?,이벤트기간문의,배달음식점
후기 쓴다고 하면 감자튀김 서비스로 주시는거 맞죠?,이벤트서비스문의,배달음식점
그러면 저희 갈리소이치킨 한마리 주문할게요,식사배달요청,배달음식점
먹고 나서 후기 작성할테니 감자튀김도 부탁드리겠습니다,이벤트서비스메뉴요청,배달음식점
치킨 주문 좀 하려는데요,식사배달요청,배달음식점
후라이드랑 양념 반반으로 배달해주세요,식사배달요청,배달음식점
네  콜라는 따로 주문해야 하나요?,음료주문,배달음식점
주소는 팔팔로 171입니다 ,주소지로배달요청,배달음식점
안녕하세요 여기 동산아파트 203동 201호요.,주소지로배달요청,배달음식점
여기 짜장면 1개랑 짬뽕 곱배기 1개 배달 되나요?,식사배달요청,배달음식점
배달비가 있나요?,배달비문의,배달음식점
그럼 총 얼마인가요?,가격문의,배달음식점
얼마나 걸릴까요?,배달시간문의,배달음식점
BBQ 상암점 맞죠?,매장확인,배달음식점
배달시키려하는데 바로배달 말고 예약배달 가능한가요?,예약배달문의,배달음식점
황금올리브속안심 하나 얼마인가요?,가격문의,배달음식점
그러면 5시까지 상암월드컵경기장으로 가져다주세요,주소지로배달요청,배달음식점
네 오셔서 010-1234-5678로 연락 한 통 부탁드릴게요,배달출발도착알림요청,배달음식점
오늘 영업하나요?,휴일문의,배달음식점
지금 주문하면 얼마나 걸리나요?,배달시간문의,배달음식점
후라이드 반 양념 반 되나요?,반반메뉴문의,배달음식점
리뷰쓰면 서비스 있나요?,이벤트서비스문의,배달음식점
아직 배달이 안 왔는데 언제쯤 도착하나요?,배달시간문의,배달음식점
거기 네네치킨이죠?,매장확인,배달음식점
양념반 오리지날반 으로 되나요?,반반메뉴문의,배달음식점
카드로 계산하려고 하는데 가능한가요?,결제방식선택,배달음식점
추가로 스파게티 주문하려는데 크림소스스파게티 하나에 얼마나 하나요?,가격문의,배달음식점
그럼 크림소스스파게티 하나랑 치킨 양념반 오리지날반으로 갖다주세요,식사배달요청,배달음식점
주문할 수 있을까요?,배달가능문의,배달음식점
짜장면 하나  탕수육 중 하나 짬뽕 두 개 하려고 해요,식사배달요청,배달음식점
아니아니 탕수육 중 말고 대로 할게요,주문정정,배달음식점
네 얼마나 걸리나요?,배달시간문의,배달음식점
메뉴가 어떻게 되나요?,메뉴문의,배달음식점
후라이드는 얼마예요?,가격문의,배달음식점
배달도 되나요?,배달가능문의,배달음식점
배달 소요시간은요?,배달시간문의,배달음식점
카드결제 되죠?,결제방식선택,배달음식점
거기 BHC 강남점인가요?,매장확인,배달음식점
위메프에서 오늘 구매한 맞쵸킹 천원권 쓸 수 있나요?,할인쿠폰사용,배달음식점
이벤트 할꺼면 충분한 양을 가지고 판매하셔야 되는거 아닌가요?,이벤트메뉴컴플레인,배달음식점
혹시 그럼 내일 주문을 미리 예약할 수 있나요?,예약배달문의,배달음식점
네 그럼 내일 다시 주문하겠습니다,,배달음식점
